id_oferta,job_title,company_name,time_posted,num_applicants,job_description
3964746007,,,,,
3875222200,,,,,
3832805127,Remote Python Data Science Analyst,Turing,4 months ago,,"Main Duties: 

Craft Python code to solve tough problems and pull out insights from public data.Make your code's thinking clear in Jupyter notebooks.Sort out code errors and write detailed notes on how things work.Use your data skills to answer big work questions with data from places like Kaggle or government sources. Craft Python code to solve tough problems and pull out insights from public data. Make your code's thinking clear in Jupyter notebooks. Sort out code errors and write detailed notes on how things work. Use your data skills to answer big work questions with data from places like Kaggle or government sources. 

Needed Skills: 

Bachelor's or Master's degree in Engineering or Computer Science, or equivalent experience.A minimum of 2 years' experience in data science.Proficiency in data exploration with at least 2 years of hands-on practice.2 years of coding experience with Python.Advanced knowledge in data science and analysis.Excellent English communication skills, both spoken and written. Bachelor's or Master's degree in Engineering or Computer Science, or equivalent experience. A minimum of 2 years' experience in data science. Proficiency in data exploration with at least 2 years of hands-on practice. 2 years of coding experience with Python. Advanced knowledge in data science and analysis. Excellent English communication skills, both spoken and written. 

Nice to have: 

Knowledge of SQL would be an added advantage.Be great at talking and working with the research team.Need strong business smarts and data talent to make sense of data and share what you learn.Top-notch problem-solving and thinking skills. Knowledge of SQL would be an added advantage. Be great at talking and working with the research team. Need strong business smarts and data talent to make sense of data and share what you learn. Top-notch problem-solving and thinking skills. 

Perks of joining us: 

Team up with world-class experts and innovators from all over the map, and expand your network as far as your aspirations go.This is the ultimate opportunity for freedom-seekers who prefer to work remotely from any location they like.Get a great compensation in US dollars, aligning with a worldwide earning standard.Engage in groundbreaking ventures that challenge and advance the tech frontier, ensuring you’re always leading at front Team up with world-class experts and innovators from all over the map, and expand your network as far as your aspirations go. This is the ultimate opportunity for freedom-seekers who prefer to work remotely from any location they like. Get a great compensation in US dollars, aligning with a worldwide earning standard. Engage in groundbreaking ventures that challenge and advance the tech frontier, ensuring you’re always leading at front"
3756398501,,,,,
3926511986,,,,,
3960280458,Analista Senior de transformación,Itaú Colombia,4 days ago,,"Somos el Banco más grande de Latinoamérica y continuamos consolidando nuestra estrategia en Colombia Oficina de Transformación. itubers Analista Senior de transformación 

Importante manejo de casos de negocio 
Tu rol 
Realizar seguimiento a los dueños de iniciativas para apoyar la ejecución de estas, apoyando en la gestión de actividades que se requieran para solucionar problemas y lograr la captura de valor. Así mismo, debe comunicar las alertas e identificar de retrasos en los momentos en que se presenten.Realizar análisis de presupuesto o casos de negocio que contribuyan con la toma de decisiones.Priorizar los diferentes temas con el fin de impulsar las decisiones más relevantes e identificar las acciones a tomar, con el adecuado sentido de urgencia.Asegurar avances sostenibles e impacto continuo dentro de la transformación.Reportar los avances/retrasos a la Oficina de Transformación, levantando las alertas/necesidades de los frentes de trabajo.Garantizar la correcta ejecución de la metodología de transformación y la que se aplica en las distintas sesiones que se establezcan dentro de la Oficina de Transformación.Buscar activamente palancas de valor innovadoras retando a los Líderes de Frente. Realizar seguimiento a los dueños de iniciativas para apoyar la ejecución de estas, apoyando en la gestión de actividades que se requieran para solucionar problemas y lograr la captura de valor. Así mismo, debe comunicar las alertas e identificar de retrasos en los momentos en que se presenten. Realizar análisis de presupuesto o casos de negocio que contribuyan con la toma de decisiones. Priorizar los diferentes temas con el fin de impulsar las decisiones más relevantes e identificar las acciones a tomar, con el adecuado sentido de urgencia. Asegurar avances sostenibles e impacto continuo dentro de la transformación. Reportar los avances/retrasos a la Oficina de Transformación, levantando las alertas/necesidades de los frentes de trabajo. Garantizar la correcta ejecución de la metodología de transformación y la que se aplica en las distintas sesiones que se establezcan dentro de la Oficina de Transformación. Buscar activamente palancas de valor innovadoras retando a los Líderes de Frente."
3818413279,,,,,
3948719458,,,,,
3871191599,Remote Data Science Analyst (Python),Turing,3 months ago,,"Responsibilities: 

Create effective Python scripts and extract valuable insights from publicly available datasets.Collaborate with researchers to ensure alignment with project objectives.Write code in Jupyter notebooks with detailed documentation.Employ public data repositories like Kaggle to tackle inquiries through data analysis. Create effective Python scripts and extract valuable insights from publicly available datasets. Collaborate with researchers to ensure alignment with project objectives. Write code in Jupyter notebooks with detailed documentation. Employ public data repositories like Kaggle to tackle inquiries through data analysis. 

Job Requirements: 

Bachelor's degree in Engineering, Computer Science, or related fieldMinimum of 2 years' relevant experience as a data scientist.2 years of practical experience in data analysis.Experience working with Python for over 2 yearsExhibit proficiency in both spoken and written English. Bachelor's degree in Engineering, Computer Science, or related field Minimum of 2 years' relevant experience as a data scientist. 2 years of practical experience in data analysis. Experience working with Python for over 2 years Exhibit proficiency in both spoken and written English. 

Nice to have: 

Familiarity with SQL is advantageous.Strong problem-solving and analytical skills. Familiarity with SQL is advantageous. Strong problem-solving and analytical skills. 

Job Benefits: 

Collaborate with leading experts worldwide and become part of a network tailored to your aspirationsEnjoy remote work flexibility with no traditional job constraintsCompetitive salary based on global standards in USDContribute to pioneering projects that push technological boundaries, keeping you at the forefront of your field. Collaborate with leading experts worldwide and become part of a network tailored to your aspirations Enjoy remote work flexibility with no traditional job constraints Competitive salary based on global standards in USD Contribute to pioneering projects that push technological boundaries, keeping you at the forefront of your field."
3953662422,Remote Data Science Analyst (Python),Turing,1 month ago,,"Job Responsibilities: 

Craft Python code to explore public datasets and derive meaningful insights.Collaborate effectively with researchers to ensure projects are aligned with company goals.Produce clear and well-documented code using Jupyter notebooks for easy understanding and maintenance.Utilize public data sources like Kaggle to tackle business-related inquiries. Craft Python code to explore public datasets and derive meaningful insights. Collaborate effectively with researchers to ensure projects are aligned with company goals. Produce clear and well-documented code using Jupyter notebooks for easy understanding and maintenance. Utilize public data sources like Kaggle to tackle business-related inquiries. 

Job Requirements: 

Bachelor’s/Master’s degree in Engineering, Computer Science, or equivalent practical experience.Data scientist with a minimum of 2 years of industry experience.Demonstrated 2 years of practical involvement in data analysis.Proficient in Python with 2 years of professional experience.Thorough understanding of data science and analysis methodologies.Fluency in both spoken and written English. Bachelor’s/Master’s degree in Engineering, Computer Science, or equivalent practical experience. Data scientist with a minimum of 2 years of industry experience. Demonstrated 2 years of practical involvement in data analysis. Proficient in Python with 2 years of professional experience. Thorough understanding of data science and analysis methodologies. Fluency in both spoken and written English. 

Nice to have: 

Proficiency in SQL is desirable.Strong problem-solving and analytical skills. Proficiency in SQL is desirable. Strong problem-solving and analytical skills. 

Job Benefits: 

Collaborate with top experts from around the globe and become part of a network matching your goalsWork remotely from anywhere. No more traditional job constraintsCompetitive global standard salary in USDContribute to projects pushing the boundaries of technology, keeping you ahead in your field. Collaborate with top experts from around the globe and become part of a network matching your goals Work remotely from anywhere. No more traditional job constraints Competitive global standard salary in USD Contribute to projects pushing the boundaries of technology, keeping you ahead in your field."
3962843851,Analista superior de estrategia,Rappi,4 days ago,66 applicants,"⭐️ VEMOS OPORTUNIDADES ⭐️ VEMOS CERCANIA ⭐️VEMOS ADRENALINA 

¿Te ha gustado lo que has leído hasta ahora? 
Revisa cómo impactarás nuestro ecosistema: 
Como parte de Rappi, serás responsable de: Principales Responsabilidades Desempeño de satisfacción:rastrear e informar sobre la calidad y efectividad de las estrategias implementadas, identificar oportunidades y proponer iteraciones para cumplir / superar los objetivos DSAT/CSAT.Además, realice un análisis detallado de los comentarios de los clientes, las oportunidades de soporte y diversas fuentes de datos para identificar tendencias y causas fundamentales de la insatisfacción.Análisis:extraiga, digiera y visualice datos a través de SQL y Power BI, proporcionando informes y paneles que permitan a su equipo y socios multifuncionales tomar decisiones oportunas y bien informadas.Colaboración multifuncional:asóciese con partes interesadas multifuncionales, como líderes regionales, SP&A, operaciones, equipos de productos, entre otros. Proporcionar documentación sólida para describir el enfoque y los conocimientos, comunicando mensajes clave con claridad para informar el enfoque estratégico propuesto. Desempeño de satisfacción:rastrear e informar sobre la calidad y efectividad de las estrategias implementadas, identificar oportunidades y proponer iteraciones para cumplir / superar los objetivos DSAT/CSAT. Desempeño de satisfacción: Además, realice un análisis detallado de los comentarios de los clientes, las oportunidades de soporte y diversas fuentes de datos para identificar tendencias y causas fundamentales de la insatisfacción. Análisis:extraiga, digiera y visualice datos a través de SQL y Power BI, proporcionando informes y paneles que permitan a su equipo y socios multifuncionales tomar decisiones oportunas y bien informadas. Análisis: Colaboración multifuncional:asóciese con partes interesadas multifuncionales, como líderes regionales, SP&A, operaciones, equipos de productos, entre otros. Proporcionar documentación sólida para describir el enfoque y los conocimientos, comunicando mensajes clave con claridad para informar el enfoque estratégico propuesto. Colaboración multifuncional: 



Requerimientos clave Experiencia laboral deseada: 2+ añosExperiencia laboral como analista de negocios o de datos.Experiencia en la toma de decisiones respaldadas por datos, la ejecución de casos de negocios y la coordinación con múltiples partes interesadas.Experiencia en el uso de SQL.Idiomas: Inglés (bilingüe)Fuerte sentido de propiedad y predisposición a la acción. Experiencia laboral deseada: 2+ años Experiencia laboral como analista de negocios o de datos. Experiencia en la toma de decisiones respaldadas por datos, la ejecución de casos de negocios y la coordinación con múltiples partes interesadas. Experiencia en el uso de SQL. Idiomas: Inglés (bilingüe) Fuerte sentido de propiedad y predisposición a la acción. 
Requisitos deseados Abierto a cualquier trayectoria profesional, idealmente con experiencia en emprendimiento, consultoría o banca.Experiencia laboral como analista de negocios/datos.La experiencia con herramientas de visualización de datos es una ventaja. (PowerBI y/o Tableau)Idiomas: Español/Ingles Abierto a cualquier trayectoria profesional, idealmente con experiencia en emprendimiento, consultoría o banca. Experiencia laboral como analista de negocios/datos. La experiencia con herramientas de visualización de datos es una ventaja. (PowerBI y/o Tableau) Idiomas: Español/Ingles"
3957944082,Desarrollador,SAFRA S.A.S.,1 week ago,,"Control De Versiones 



Dominio en el uso de Git (GitHub y GitLab). Dominio en el uso de Git (GitHub y GitLab). 

Lenguajes De Programación Principal 

Sólido dominio en .NET Framework 4.5, .NET Core y .NET como de librerias.Sólido dominio en Templates y Vistas.Sólido dominio en Código Limpio y Buenas Practicas. Sólido dominio en .NET Framework 4.5, .NET Core y .NET como de librerias. Sólido dominio en Templates y Vistas. Sólido dominio en Código Limpio y Buenas Practicas. 

Lenguajes De Programación Adicionales 

Conocimiento de Python.Conocimiento de JavaScript y cualquier framework asociado (por ejemplo, React, Angular, Vue.js). Conocimiento de Python. Conocimiento de JavaScript y cualquier framework asociado (por ejemplo, React, Angular, Vue.js). 

Herramientas De Contenedorización 

Conocimiento Docker. (Plus) Conocimiento Docker. (Plus) 



Responsabilidades 

Desarrollar y mantener aplicaciones utilizando .NET Framework y .NET Core.Colaborar con el equipo en la gestión del código fuente utilizando Git (GitHub/GitLab).Implementar soluciones utilizando Python y JavaScript, y trabajar con frameworks asociados según sea necesario.Utilizar Docker para la contenedorización y despliegue de aplicaciones Desarrollar y mantener aplicaciones utilizando .NET Framework y .NET Core. Colaborar con el equipo en la gestión del código fuente utilizando Git (GitHub/GitLab). Implementar soluciones utilizando Python y JavaScript, y trabajar con frameworks asociados según sea necesario. Utilizar Docker para la contenedorización y despliegue de aplicaciones 

Horario Laboral"
3965789613,Middle Data Engineer,AgileEngine,,,"3+ years of experience as a Data EngineerData migration with SalesforceStrong SQL experience for transformation and look-upsStrong SalesforceTalend 3+ years of experience as a Data Engineer Data migration with Salesforce Strong SQL experience for transformation and look-ups Strong Salesforce Talend 



Professional growth Professional growth 



Competitive compensation Competitive compensation 



A selection of exciting projects A selection of exciting projects 



Flextime Flextime"
3965788676,Middle Data Engineer,AgileEngine,,,"3+ years of experience as a Data EngineerData migration with SalesforceStrong SQL experience for transformation and look-upsStrong SalesforceTalend 3+ years of experience as a Data Engineer Data migration with Salesforce Strong SQL experience for transformation and look-ups Strong Salesforce Talend 



Professional growth Professional growth 



Competitive compensation Competitive compensation 



A selection of exciting projects A selection of exciting projects 



Flextime Flextime"
3929525407,Data Engineer,Capgemini Engineering,1 week ago,84 applicants,"Responsibilities 

Develop and maintain applications using the Python programming language.Work with multiple databases, including SQL and Couchbase, to store and manage data efficiently. Implement and work with real-time data streaming systems using Kafka.Participate in the development of enterprise applications on the Azure platform, leveraging cloud services to create scalable and robust solutions. Utilize Git as a version control system to collaborate on code development, manage changes, and track versions Develop and maintain applications using the Python programming language. Work with multiple databases, including SQL and Couchbase, to store and manage data efficiently. Implement and work with real-time data streaming systems using Kafka. Participate in the development of enterprise applications on the Azure platform, leveraging cloud services to create scalable and robust solutions. Utilize Git as a version control system to collaborate on code development, manage changes, and track versions 

Required Skills 

Bachelor of Science in Engineering education.English level B22+ years of experience with Python, Multiple DBs: SQL, Couchbase, Kafka, Source Control: GitExperience in Cloud computing stacks and Enterprise application development, Azure Bachelor of Science in Engineering education. English level B2 2+ years of experience with Python, Multiple DBs: SQL, Couchbase, Kafka, Source Control: Git Experience in Cloud computing stacks and Enterprise application development, Azure 



Proven Object-Oriented programming experienceFluent with coding design patterns and architectural best practicesHospitality experience is a plus (not a must-have) Proven Object-Oriented programming experience Fluent with coding design patterns and architectural best practices Hospitality experience is a plus (not a must-have)"
3957284258,Python Developer,Areti Health,1 week ago,,"Help build cutting-edge technology that saves lives! 
generative AI 
Work on generative AI on a daily basis (no prior genAI experience is expected)Build reliable, simple, and efficient python servicesIntegrate with clinical trial management systems leveraging their APIs and your resourcefulnessLeave the code better than you found it Work on generative AI on a daily basis (no prior genAI experience is expected) Build reliable, simple, and efficient python services Integrate with clinical trial management systems leveraging their APIs and your resourcefulness Leave the code better than you found it 

Requirements 
Important exclusively as a software engineer 
Be excited about our mission of revolutionizing clinical trials and getting much needed therapy to patients faster using generative AISolid python software engineering experience of at least 5 years in a product companyBS in Computer ScienceBe a self-starter, not a ticket cruncherBe curious, practical, and result-orientedBe analytical with attention to detailAWS infrastructure experience is a plus Be excited about our mission of revolutionizing clinical trials and getting much needed therapy to patients faster using generative AI Solid python software engineering experience of at least 5 years in a product company BS in Computer Science Be a self-starter, not a ticket cruncher Be curious, practical, and result-oriented Be analytical with attention to detail AWS infrastructure experience is a plus"
3818413491,Remote Data Science Analyst,Turing,5 months ago,,"Job Responsibilities: 

Write Python codes to work with public datasets to find insights.Communicate with researchers to stay aligned with company goals.Write clear codes with explanations using Jupyter notebooksUse available public data sources (eg Kaggle) to address business-related queries. Write Python codes to work with public datasets to find insights. Communicate with researchers to stay aligned with company goals. Write clear codes with explanations using Jupyter notebooks Use available public data sources (eg Kaggle) to address business-related queries. 

Job Requirements: 

A Bachelor’s/Master’s degree in Engineering, Computer Science, or similar experienceData scientist with at least 2 years of industry experience.2 years of practical involvement in data analysis.Proficient in Python with a professional tenure of 2 years.Comprehensive understanding of data science and analysis methodologies.Fluent in spoken and written English. A Bachelor’s/Master’s degree in Engineering, Computer Science, or similar experience Data scientist with at least 2 years of industry experience. 2 years of practical involvement in data analysis. Proficient in Python with a professional tenure of 2 years. Comprehensive understanding of data science and analysis methodologies. Fluent in spoken and written English. 

Nice to have: 

Proficiency in SQL is desirable.Strong problem-solving and analytical skills. Proficiency in SQL is desirable. Strong problem-solving and analytical skills. 

Job Benefits: 

Collaborate with top experts worldwide and join a network aligned with your goalsEnjoy remote work flexibility without traditional job constraintsCompetitive global standard salary in USDContribute to projects pushing the boundaries of technology, keeping you ahead in your field. Collaborate with top experts worldwide and join a network aligned with your goals Enjoy remote work flexibility without traditional job constraints Competitive global standard salary in USD Contribute to projects pushing the boundaries of technology, keeping you ahead in your field."
3832800955,Remote Python Data Science Analyst,Turing,4 months ago,,"Job Responsibilities: 

Craft Python codes and work on public datasetsto draw insights.Collaborate with researchers to align with company objectives.Use Jupyter notebooks to write codesUtilize data to address business queries leveraging public sources like Kaggle. Craft Python codes and work on public datasetsto draw insights. Collaborate with researchers to align with company objectives. Use Jupyter notebooks to write codes Utilize data to address business queries leveraging public sources like Kaggle. 

Job Requirements: 

Bachelor’s or Master’s degree in Engineering, Computer Science, or similar experiencePossess a minimum of 2 years' experience as a data scientist.2 years of proven expertise in data analysis.Proficiency in Python demonstrated through 2 years of professional practice.Sound comprehension of data science and analysis concepts.Fluent in both spoken and written English. Bachelor’s or Master’s degree in Engineering, Computer Science, or similar experience Possess a minimum of 2 years' experience as a data scientist. 2 years of proven expertise in data analysis. Proficiency in Python demonstrated through 2 years of professional practice. Sound comprehension of data science and analysis concepts. Fluent in both spoken and written English. 

Nice to have: 

Proficiency in SQL is advantageous.Strong problem-solving and analytical skills are required. Proficiency in SQL is advantageous. Strong problem-solving and analytical skills are required. 

Job Benefits: 

Collaborate with top experts worldwide and join a network aligned with your goalsEnjoy remote work flexibility without traditional job constraintsCompetitive global standard salary in USDContribute to projects pushing the boundaries of technology, keeping you ahead in your field. Collaborate with top experts worldwide and join a network aligned with your goals Enjoy remote work flexibility without traditional job constraints Competitive global standard salary in USD Contribute to projects pushing the boundaries of technology, keeping you ahead in your field."
3962933867,,,,,
3959914318,,,,,
3928024586,Middle/Senior Data Engineer,N-iX,1 month ago,37 applicants,"Middle Strong/Senior Data 

Responsibilities: 

Design, implement, and maintain scalable data pipelines in Palantir Foundry, ensuring end-to-end data integrity and optimizing workflows.Collaborate with cross-functional teams to gather and translate data requirements into robust and efficient solutions, leveraging your expertise in cloud-based data engineering.Develop and optimize ETL processes to ensure timely and accurate data delivery to various business applications, while implementing data governance and security best practices to safeguard sensitive information.Troubleshoot and resolve issues related to data pipelines, ensuring continuous data availability and reliability to support data-driven decision-making processes.Stay current with emerging technologies and industry trends, incorporating innovative solutions into data engineering practices, and effectively document and communicate technical solutions and processes. Design, implement, and maintain scalable data pipelines in Palantir Foundry, ensuring end-to-end data integrity and optimizing workflows. Collaborate with cross-functional teams to gather and translate data requirements into robust and efficient solutions, leveraging your expertise in cloud-based data engineering. Develop and optimize ETL processes to ensure timely and accurate data delivery to various business applications, while implementing data governance and security best practices to safeguard sensitive information. Troubleshoot and resolve issues related to data pipelines, ensuring continuous data availability and reliability to support data-driven decision-making processes. Stay current with emerging technologies and industry trends, incorporating innovative solutions into data engineering practices, and effectively document and communicate technical solutions and processes. 

Requirements: 



4+ years of experience in data engineering, preferably within the pharmaceutical or life sciences industryProven experience as a Data Engineer with a focus on cloud-based solutions.Strong proficiency in Python, and PySparkHands-on experience with cloud services (e.g., AWS Glue, Azure Data Factory, Google Cloud Dataflow).Expertise in data modeling, database design, and optimization.Familiarity with Big Data technologies (e.g., Apache Spark, Hadoop) is a plus.Effective problem-solving and analytical skills, coupled with excellent communication and collaboration abilities.US working hours 4+ years of experience in data engineering, preferably within the pharmaceutical or life sciences industry Proven experience as a Data Engineer with a focus on cloud-based solutions. Strong proficiency in Python, and PySpark Hands-on experience with cloud services (e.g., AWS Glue, Azure Data Factory, Google Cloud Dataflow). Expertise in data modeling, database design, and optimization. Familiarity with Big Data technologies (e.g., Apache Spark, Hadoop) is a plus. Effective problem-solving and analytical skills, coupled with excellent communication and collaboration abilities. US working hours 

Nice to have: 



Certification in Cloud platforms, or related areas.Proficiency in containerization technologies (e.g., Docker, Kubernetes).Experience with search engine Apache Lucene, Webservice Rest APIFamiliarity with Veeva CRM, Reltio, SAP, and/or Palantir Foundry.Knowledge of pharmaceutical industry regulations, such as data privacy laws, is advantageous.Previous experience working with JavaScript and TypeScript Certification in Cloud platforms, or related areas. Proficiency in containerization technologies (e.g., Docker, Kubernetes). Experience with search engine Apache Lucene, Webservice Rest API Familiarity with Veeva CRM, Reltio, SAP, and/or Palantir Foundry. Knowledge of pharmaceutical industry regulations, such as data privacy laws, is advantageous. Previous experience working with JavaScript and TypeScript 

We offer: 

Flexible working format - remote, office-based or flexibleA competitive salary and good compensation packagePersonalized career growthProfessional development tools (mentorship program, tech talks and trainings, centers of excellence, and more)Active tech communities with regular knowledge sharingEducation reimbursementMemorable anniversary presentsCorporate events and team buildingsOther location-specific benefits Flexible working format - remote, office-based or flexible A competitive salary and good compensation package Personalized career growth Professional development tools (mentorship program, tech talks and trainings, centers of excellence, and more) Active tech communities with regular knowledge sharing Education reimbursement Memorable anniversary presents Corporate events and team buildings Other location-specific benefits"
3964858492,Middle Data Engineer,AgileEngine,1 day ago,,"Develop applications; engines and integrations;Optimize performance of API’s and integrations with UI’s;Optimize the framework for ML model development and management;Create highly reusable code modules and packages that can be leveraged for many purposes;Design and build efficient data pipelines to integrate data from a variety of sources into Indeed’s Data Warehouse, Machine Learning Pipeline or Applications;Work closely with stakeholders on the data demand side (Sales leadership, Marketing leaders and analysts; and data scientists) and supply side (experts on source systems);Develop and maintain data dictionaries for governance of published data sources as well as improve continuous release and testing processes. Develop applications; engines and integrations; Optimize performance of API’s and integrations with UI’s; Optimize the framework for ML model development and management; Create highly reusable code modules and packages that can be leveraged for many purposes; Design and build efficient data pipelines to integrate data from a variety of sources into Indeed’s Data Warehouse, Machine Learning Pipeline or Applications; Work closely with stakeholders on the data demand side (Sales leadership, Marketing leaders and analysts; and data scientists) and supply side (experts on source systems); Develop and maintain data dictionaries for governance of published data sources as well as improve continuous release and testing processes. 



3 years of experience working with Data Engineer using Python or Java;Ideally a bachelor’s degree in computer science, computer engineering, or an engineering discipline;3+ years of industry experience in software development and/or data engineering with strong expertise in fast paced and deliver focused environments;Experience delivering data pipelines and managing resulting data stores using managed cloud services (like AWS or Google Cloud Services);Experience developing API’s (REST / GraphQL); integrations with User Interfaces and rules engines – delivering high performance capability e.g. sub second response times; and high concurrency;Experience with modern data pipelines, data streaming, and real time analytics using tools such as Apache Kafka, AWS kinesis, Spark Streaming, ElasticSearch, or similar tools;Experience in columnar relational data stores, NoSQL technologies ( MySQL/Postgresql, Redis, Mongo, ElasticSearch) as well as big data tools such as Google BigQuery, Redshift, Snowflake, as well as knowledge of more traditional warehouses. 3 years of experience working with Data Engineer using Python or Java; Ideally a bachelor’s degree in computer science, computer engineering, or an engineering discipline; 3+ years of industry experience in software development and/or data engineering with strong expertise in fast paced and deliver focused environments; Experience delivering data pipelines and managing resulting data stores using managed cloud services (like AWS or Google Cloud Services); Experience developing API’s (REST / GraphQL); integrations with User Interfaces and rules engines – delivering high performance capability e.g. sub second response times; and high concurrency; Experience with modern data pipelines, data streaming, and real time analytics using tools such as Apache Kafka, AWS kinesis, Spark Streaming, ElasticSearch, or similar tools; Experience in columnar relational data stores, NoSQL technologies ( MySQL/Postgresql, Redis, Mongo, ElasticSearch) as well as big data tools such as Google BigQuery, Redshift, Snowflake, as well as knowledge of more traditional warehouses. 



Professional growth Professional growth 



Competitive compensation Competitive compensation 



A selection of exciting projects A selection of exciting projects 



Flextime Flextime"
3832802781,Remote Python Data Science Analyst,Turing,4 months ago,,"Core Tasks: 

Develop Python code to take on tough challenges and mine public data for insights.Be clear and straightforward when talking with research teams about achieving goals.Make sure your code's purpose is easy to understand in Jupyter notebooks.Harness your data analysis chops to solve critical work-related problems using datasets from varied sources. Develop Python code to take on tough challenges and mine public data for insights. Be clear and straightforward when talking with research teams about achieving goals. Make sure your code's purpose is easy to understand in Jupyter notebooks. Harness your data analysis chops to solve critical work-related problems using datasets from varied sources. 

Required Credentials: 

You should have a degree in Engineering or Computer Science or similar expertise.Looking for someone with 2+ years in the data science field.Someone with a solid 2 years of getting into the nitty-gritty of data.Python experience is key – looking for 2+ years.A strong foundation in the practice of data science and number-crunching.You'll need to be fluent in English, for both speaking and written interactions. You should have a degree in Engineering or Computer Science or similar expertise. Looking for someone with 2+ years in the data science field. Someone with a solid 2 years of getting into the nitty-gritty of data. Python experience is key – looking for 2+ years. A strong foundation in the practice of data science and number-crunching. You'll need to be fluent in English, for both speaking and written interactions. 

Optional Skills: 

If you've worked with SQL, that's a perk.Your communication game needs to be strong, helping you work alongside researchers.The ability to problem-solve and analyze is critical. If you've worked with SQL, that's a perk. Your communication game needs to be strong, helping you work alongside researchers. The ability to problem-solve and analyze is critical. 

Perks And Benefits 

Engage in partnerships with eminent experts from across the world, creating a community that matches the scale of your professional aspirationsExperience employment that transcends traditional roles; this is an ideal scenario for those who yearn to work in a remote environmentReceive an attractive compensation package in USD that aligns with international benchmarksContribute to avant-garde initiatives that challenge the limits of technology, continually propelling you to the forefront of cutting-edge advancements in your field Engage in partnerships with eminent experts from across the world, creating a community that matches the scale of your professional aspirations Experience employment that transcends traditional roles; this is an ideal scenario for those who yearn to work in a remote environment Receive an attractive compensation package in USD that aligns with international benchmarks Contribute to avant-garde initiatives that challenge the limits of technology, continually propelling you to the forefront of cutting-edge advancements in your field"
3933342363,,,,,
3930018691,,,,,
3832596823,Remote Data Science Analyst,Turing,4 months ago,30 applicants,"Job Responsibilities: 

Create Python codes and analyze public datasets for insights.Work closely with researchers to stay signed with company targets.Use Jupyter notebooks for coding processesWork with data to answer work-related queries using public sources like Kaggle or alternatives. Create Python codes and analyze public datasets for insights. Work closely with researchers to stay signed with company targets. Use Jupyter notebooks for coding processes Work with data to answer work-related queries using public sources like Kaggle or alternatives. 

Job Requirements: 

Bachelor’s or Master’s degree in Engineering, Computer Science, or similarData scientist with a track record of at least 2 years.2 years dedicated to data analysis.Proven proficiency in Python through 2 years of professional practice.Strong understanding of data science and analysis principles.Fluent in spoken and written English. Bachelor’s or Master’s degree in Engineering, Computer Science, or similar Data scientist with a track record of at least 2 years. 2 years dedicated to data analysis. Proven proficiency in Python through 2 years of professional practice. Strong understanding of data science and analysis principles. Fluent in spoken and written English. 

Nice to have: 

Proficiency in SQL is advantageous.Possessing strong problem-solving and analytical abilities. Proficiency in SQL is advantageous. Possessing strong problem-solving and analytical abilities. 

Job Benefits: 

Collaborate with top experts worldwide and join a network aligned with your goalsEnjoy remote work flexibility without traditional job constraintsCompetitive global standard salary in USDContribute to projects pushing the boundaries of technology, keeping you ahead in your field. Collaborate with top experts worldwide and join a network aligned with your goals Enjoy remote work flexibility without traditional job constraints Competitive global standard salary in USD Contribute to projects pushing the boundaries of technology, keeping you ahead in your field."
3944836308,Analista Comercial,Magneto Empleos,3 weeks ago,25 applicants,
3910549171,,,,,
